date,Battery (Charging) -  GWh,Pumps -  GWh,Coal (Brown) -  GWh,Coal (Black) -  GWh,Bioenergy (Biomass) -  GWh,Distillate -  GWh,Gas (Steam) -  GWh,Gas (CCGT) -  GWh,Gas (OCGT) -  GWh,Gas (Reciprocating) -  GWh,Gas (Waste Coal Mine) -  GWh,Battery (Discharging) -  GWh,Hydro -  GWh,Wind -  GWh,Solar (Utility) -  GWh,Solar (Rooftop) -  GWh,Wind (Curtailment) -  GWh,Solar (Utility) (Curtailment) -  GWh,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Pumps Market Value - AUD,Coal (Brown) Market Value - AUD,Coal (Black) Market Value - AUD,Bioenergy (Biomass) Market Value - AUD,Distillate Market Value - AUD,Gas (Steam) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Gas (Waste Coal Mine) Market Value - AUD,Battery (Discharging) Market Value - AUD,Hydro Market Value - AUD,Wind Market Value - AUD,Solar (Utility) Market Value - AUD,Solar (Rooftop) Market Value - AUD
2012-07-01,0.00,-16.58,3851.07,9201.75,5.25,0.80,320.66,1535.00,471.31,0.00,0.00,0.00,2027.02,464.40,0.00,0.00,0.00,0.00,4909721.80,8338762.26,486.80,786.66,183680.75,721069.60,271237.53,0.00,0.00,807.68,70.37,0.00,917211.26,280756528.14,610998249.29,384480.88,115846.40,30228662.05,108653431.37,40010993.00,0.00,0.00,0.00,144413076.20,30901740.77,0.00,0.00
2012-08-01,0.00,-14.07,3917.07,8968.79,48.60,3.57,272.53,1301.53,468.44,0.00,0.00,0.00,1910.27,700.37,0.00,0.00,0.00,0.00,5010381.34,8142663.74,4474.49,3865.71,156914.26,629300.65,267955.10,0.00,0.00,808.75,56.85,0.00,759144.68,218965142.27,506352720.81,2640459.55,310.97,19277798.61,75348242.48,27115698.36,0.00,0.00,0.00,100975898.29,38490257.24,0.00,0.00
2012-09-01,0.00,-16.08,3576.31,8006.37,60.56,2.60,194.28,1174.38,464.13,0.00,0.00,0.00,1714.42,587.82,0.00,0.00,0.00,0.00,4584476.76,7320638.17,5025.70,2755.76,111864.13,563158.85,264499.19,0.00,0.00,815.26,52.64,0.00,799483.57,187848261.07,424947434.79,3231431.85,127221.95,11873753.23,61449975.36,24749177.39,0.00,0.00,0.00,79769392.65,27537734.52,0.00,0.00
2012-10-01,0.00,-14.69,4038.17,7745.28,67.40,0.31,111.86,1580.62,574.77,0.00,0.00,0.00,1475.17,503.17,0.00,0.00,0.00,0.00,5142844.51,7037609.33,5841.65,335.24,64408.69,733925.58,327377.07,0.00,0.00,827.78,53.94,0.00,771293.04,207850748.01,427852565.75,3558856.65,21399.80,6017226.91,83455476.27,31425830.36,0.00,0.00,0.00,72657196.95,24947108.79,0.00,0.00
2012-11-01,0.00,-8.94,3992.00,8154.49,64.40,2.49,118.48,1520.75,436.03,0.00,0.00,0.00,1133.60,494.28,0.00,0.00,0.00,0.00,5040555.55,7376471.79,5410.14,2646.73,68222.01,708073.48,252368.86,0.00,0.00,845.74,67.75,0.00,469415.16,313592346.55,462104847.30,3501342.02,515089.16,12189223.22,88514927.93,45119357.95,0.00,0.00,0.00,96998014.46,30409582.00,0.00,0.00
2012-12-01,0.00,-8.71,4149.72,8457.67,35.45,10.03,112.76,1488.00,402.83,0.00,0.00,0.00,1115.93,622.91,0.00,0.00,0.00,0.00,5246611.99,7645073.85,2264.15,10540.05,64808.49,692859.76,233650.43,0.00,0.00,848.00,54.42,0.00,422351.52,220600813.38,455432380.65,2174289.21,1258912.80,8285028.99,82276692.58,25797019.98,0.00,0.00,0.00,56361024.31,32175782.03,0.00,0.00
2013-01-01,0.00,-23.82,4296.22,8827.75,15.84,37.45,187.81,1623.03,508.33,0.00,0.00,0.00,1260.90,555.97,0.00,0.00,0.00,0.00,5465909.96,7998877.67,504.98,39366.04,108045.97,751038.39,296711.61,0.00,0.00,847.94,86.32,0.00,1903492.99,231436401.59,838591378.77,2208959.51,10281473.41,18007993.80,174460655.91,78077190.39,0.00,0.00,0.00,88222000.48,28617135.28,0.00,0.00
2013-02-01,0.00,-14.39,3864.11,7757.95,20.19,2.32,204.84,1508.70,398.59,0.00,0.00,0.00,1303.78,509.28,0.00,0.00,0.00,0.00,4954583.24,7063536.15,580.78,2491.51,116994.12,696002.54,231901.12,0.00,0.00,839.97,55.50,0.00,695488.24,208956526.14,426680808.46,1248540.95,274330.15,15588351.86,85117290.45,25895803.95,0.00,0.00,0.00,68782343.31,26608075.40,0.00,0.00
2013-03-01,0.00,-17.29,4417.19,8375.72,22.13,1.39,192.52,1449.26,398.41,0.00,0.00,0.00,1243.65,616.94,0.00,0.00,0.00,0.00,5628350.46,7597403.20,672.89,1452.10,110042.46,675244.98,232126.97,0.00,0.00,853.02,59.90,0.00,873369.25,235362527.86,513666992.07,1697730.52,175355.50,15209553.30,90064021.77,29486314.63,0.00,0.00,0.00,70853390.46,30262203.73,0.00,0.00
2013-04-01,0.00,-2.46,4015.04,7872.45,8.61,0.52,138.92,1213.10,332.26,0.00,0.00,0.00,1353.12,464.23,0.00,0.00,0.00,0.00,5094786.93,7094060.36,403.48,558.94,78815.60,569526.87,197068.82,0.00,0.00,846.67,55.10,0.00,121380.53,203520404.99,434949564.02,516017.21,111436.40,11255325.90,71237183.88,20766983.03,0.00,0.00,0.00,65717231.10,24907968.36,0.00,0.00
2013-05-01,0.00,-6.95,3979.56,8854.12,11.64,3.75,204.94,1094.82,373.26,0.00,0.00,0.00,1564.37,635.78,0.00,0.00,0.00,0.00,5091016.44,8019831.02,532.34,3318.63,117542.17,527833.59,222691.88,0.00,0.00,836.53,60.25,0.00,346226.52,220115536.32,504912756.84,731340.17,456187.20,28856550.90,78881093.37,30030652.69,0.00,0.00,0.00,79724017.78,41008229.38,0.00,0.00
2013-06-01,0.00,-4.98,3993.52,8922.04,24.69,1.09,267.89,1202.58,376.73,0.00,0.00,0.00,1532.94,489.50,0.00,0.00,0.00,0.00,5101840.64,8099227.21,560.38,1117.24,152748.15,575603.79,227962.21,0.00,0.00,842.50,64.12,0.00,254010.06,246760730.58,536260727.41,1614478.80,734283.40,31312315.19,84050577.85,35651000.93,0.00,0.00,0.00,88568811.35,31514089.50,0.00,0.00
2013-07-01,0.00,-4.45,3895.96,8910.58,30.49,0.22,213.68,1244.45,362.97,0.00,10.87,0.00,1903.63,747.14,0.00,0.00,0.00,0.00,5007273.84,8061303.60,617.93,236.58,123038.30,562863.17,213237.14,0.00,6147.64,807.06,60.08,0.00,219482.87,231465718.11,528848284.54,1845757.23,26553.30,17284526.36,77467429.04,25164511.74,0.00,655968.84,0.00,105428304.63,42137894.00,0.00,0.00
2013-08-01,0.00,-2.15,3701.88,8396.60,49.86,17.46,225.81,1203.46,459.92,0.00,24.58,0.00,1762.51,1021.99,0.00,0.00,0.00,0.00,4782834.97,7642283.64,4183.07,12387.39,130018.68,538747.23,266573.81,0.00,13905.05,794.15,57.54,0.00,99856.59,201276387.32,480635992.67,3079786.09,986902.48,18968121.58,74033211.97,30808759.48,0.00,1497652.79,0.00,88721212.93,58147782.61,0.00,0.00
2013-09-01,0.00,-3.06,3315.14,7642.41,61.07,21.64,164.47,1053.31,594.26,0.00,20.45,0.00,1671.43,799.06,0.00,0.00,0.00,0.00,4266908.11,6925202.29,5220.62,15346.26,94665.71,472838.15,337720.58,0.00,11566.46,790.70,52.95,0.00,147764.83,164154172.39,413018161.09,3349650.39,1162914.94,11060411.84,58846580.89,32373814.46,0.00,1127349.49,0.00,77884977.38,40994207.87,0.00,0.00
2013-10-01,0.00,-1.66,3750.63,7783.96,35.98,3.45,102.61,1208.24,382.57,0.00,18.25,0.00,1779.90,869.25,0.00,0.00,0.00,0.00,4791012.68,7039029.39,2258.36,2457.66,59083.06,540162.66,220850.64,0.00,10321.81,794.89,53.95,0.00,85094.53,187441208.98,435860437.25,2036449.00,190084.15,6376783.17,71119553.55,22949946.59,0.00,1094787.89,0.00,78431613.49,42615828.47,0.00,0.00
2013-11-01,0.00,-3.70,4017.42,7420.32,10.48,0.19,120.07,1368.07,291.08,0.00,21.63,0.00,1575.74,638.65,0.00,0.00,0.00,0.00,5076952.95,6775764.92,478.51,207.95,69113.50,609933.59,168124.67,0.00,12234.92,822.31,50.41,0.00,185874.65,189206532.59,385102487.53,569303.76,10039.12,6290187.29,71220678.26,15524911.85,0.00,1142989.25,0.00,75825636.91,30508027.57,0.00,0.00
2013-12-01,0.00,-2.95,4003.31,7842.96,14.03,0.80,145.53,1420.93,337.09,0.00,20.72,0.00,1619.48,643.54,0.00,0.00,0.00,0.00,5097356.80,7156761.71,636.88,816.82,83656.38,648002.83,196931.51,0.00,11723.62,822.41,61.59,0.00,136622.79,206465838.11,479311228.32,826873.92,758812.96,25838221.41,90245654.97,37887664.71,0.00,1175308.01,0.00,89879743.78,34814119.10,0.00,0.00
2014-01-01,0.00,-20.52,4262.33,8609.40,20.99,6.44,225.29,1602.11,481.54,0.00,22.94,0.00,1161.13,734.66,0.00,0.00,0.00,0.00,5431334.62,7811250.12,772.19,6733.89,128520.53,740899.23,289803.88,0.00,12977.43,843.10,75.12,0.00,912688.69,333149060.04,537265447.30,1676493.44,2792446.52,48255569.07,117881218.50,81096796.70,0.00,1587107.85,0.00,83471546.62,42644178.53,0.00,0.00
2014-02-01,0.00,-12.24,3906.26,7796.75,24.03,3.90,192.49,1368.16,474.72,0.00,21.83,0.00,1033.55,603.33,0.00,0.00,0.00,0.00,4953994.66,7050551.65,605.90,4037.98,109739.65,633423.79,279280.37,0.00,12352.01,846.31,54.68,0.00,561677.94,196119159.54,430701853.58,1467646.66,431484.42,13990564.58,77760363.10,33621335.49,0.00,1192740.16,0.00,50204452.31,29778260.79,0.00,0.00
2014-03-01,0.00,-7.57,4176.57,8342.19,24.37,2.01,114.72,1476.59,533.40,0.00,24.05,0.00,1007.30,524.58,0.00,0.00,0.00,0.00,5343968.37,7530516.81,566.71,2283.35,66004.30,695435.74,307964.93,0.00,13605.38,860.78,48.46,0.00,320429.02,193700357.53,410444527.61,1203622.38,107654.69,5980865.43,71831017.63,26627276.50,0.00,1161986.04,0.00,46442211.26,23657874.19,0.00,0.00
2014-04-01,0.00,-2.91,3961.69,7545.24,-0.23,1.65,136.24,1362.36,519.50,0.00,25.24,0.00,1116.47,552.76,0.00,0.00,0.00,0.00,5101855.23,6798094.27,2.22,1730.56,76858.58,639192.88,299889.77,0.00,14279.44,849.78,47.53,0.00,133786.68,175375354.44,372633662.28,4886.89,111762.16,6947544.53,64979857.10,25471104.32,0.00,1243520.77,0.00,44404527.41,23849911.53,0.00,0.00
2014-05-01,0.00,-9.30,3859.48,7996.37,8.94,2.29,175.94,1447.28,619.99,0.00,25.21,0.00,1512.28,626.52,0.00,0.00,0.00,0.00,4903845.04,7212096.40,413.45,2375.34,99044.36,665703.06,357723.01,0.00,14261.53,814.97,50.03,0.00,416447.80,187875517.47,408918757.40,490334.45,159836.98,9966066.48,71376791.03,32654221.34,0.00,1293787.14,0.00,62730859.95,29182010.75,0.00,0.00
2014-06-01,0.00,-4.59,3767.04,7726.16,26.28,0.95,144.89,1530.10,610.64,0.00,24.58,0.00,1675.78,837.85,0.00,0.00,0.00,0.00,4760169.51,6953478.98,1536.61,1001.03,82596.44,678527.90,349942.71,0.00,13902.36,785.89,50.38,0.00,202277.69,185409332.52,388705103.42,1308467.95,58148.40,9858585.63,77908034.12,33455069.78,0.00,1222192.46,0.00,77875507.89,37766783.12,0.00,0.00
2014-07-01,0.00,-15.80,4186.02,8611.03,61.74,0.45,129.84,1394.14,644.57,0.00,23.90,0.00,1461.88,1039.51,0.00,0.00,0.00,0.00,5361528.83,7737297.53,5265.48,458.82,74423.85,630130.24,373186.17,0.00,13519.34,809.47,40.16,0.00,413001.94,165757231.68,331651937.32,2025335.61,92144.19,9408250.40,56399008.54,29153110.42,0.00,780337.66,0.00,55096854.18,37161345.95,0.00,0.00
2014-08-01,0.00,-16.37,4238.26,8596.05,46.99,0.17,260.51,1271.99,542.40,0.00,21.03,0.00,1355.04,566.86,0.00,0.00,0.00,0.00,5444616.06,7715470.65,4356.47,189.28,149588.55,576504.36,315719.60,0.00,11897.73,842.17,34.58,0.00,422491.67,148895757.37,276810321.35,1253963.18,18927.36,12418688.95,41226165.71,19308906.39,0.00,543676.79,0.00,50606636.59,18809335.00,0.00,0.00
2014-09-01,0.00,-9.53,3912.67,7742.97,57.85,0.15,133.24,747.73,741.03,0.00,13.11,0.00,1100.30,764.61,0.00,0.00,0.00,0.00,4997364.34,6952262.84,4834.55,158.13,75821.24,352179.84,434451.87,0.00,7417.90,843.49,38.37,0.00,325523.95,144020762.35,288107487.58,1917671.36,16608.57,7169422.30,29272392.01,29496774.85,0.00,374648.89,0.00,45002811.85,25879469.80,0.00,0.00
2014-10-01,0.00,-4.21,4326.50,7576.96,60.93,0.14,131.18,965.50,703.98,0.00,31.68,0.00,970.01,782.42,0.00,0.00,0.00,0.00,5517948.29,6853039.21,5442.95,158.83,75533.06,452547.51,409781.73,0.00,18699.71,857.71,28.95,0.00,79407.35,116661113.09,215029892.96,1403121.45,13301.69,4962116.12,24910173.26,18926911.00,0.00,795787.26,0.00,32530382.37,21249476.61,0.00,0.00
2014-11-01,0.00,-11.32,4170.11,7551.04,41.10,2.62,125.68,1286.50,863.16,0.00,50.08,0.00,752.58,744.83,0.00,0.00,0.00,0.00,5290546.52,6801600.14,3299.58,2769.29,72095.79,572215.75,511242.82,0.00,30584.57,852.85,34.29,0.00,244547.49,120631788.37,263219094.49,1395523.47,286897.82,6059785.75,43644588.17,31554397.99,0.00,1629368.75,0.00,30030573.92,21800233.07,0.00,0.00
2014-12-01,0.00,-4.28,4390.52,8011.74,4.50,6.43,123.69,1162.80,712.84,0.00,65.71,0.00,750.18,729.31,0.00,0.00,0.00,0.00,5541192.04,7204520.78,217.97,6739.72,71219.13,526264.86,422121.91,0.00,40123.66,865.80,56.53,0.00,85965.13,117875117.61,521427308.23,292008.91,13437894.94,4114285.86,75941011.21,82339712.01,0.00,5980457.59,0.00,34754210.82,20392378.58,0.00,0.00
2015-01-01,0.00,-15.99,4538.36,8402.85,14.86,15.63,135.22,1153.45,619.70,0.00,66.28,0.00,885.29,892.01,0.00,0.00,0.00,0.00,5781237.47,7554951.13,524.89,16383.36,77635.67,526590.46,368047.86,0.00,40435.10,859.83,61.80,0.00,402195.55,123146286.01,602211572.52,1036543.88,11910589.04,8557171.21,97399072.74,83835723.06,0.00,7031562.03,0.00,39603908.77,24687230.28,0.00,0.00
2015-02-01,0.00,-6.21,4160.78,7775.73,17.26,2.68,175.22,1052.06,549.09,0.00,60.87,0.00,826.84,681.01,0.00,0.00,0.00,0.00,5264332.99,6993324.30,413.03,2813.23,100456.23,477105.66,324326.67,0.00,37107.98,863.00,34.99,0.00,164898.89,121989954.92,269584671.59,621431.87,217377.75,10824911.42,39982352.80,20664110.60,0.00,2062360.42,0.00,33065839.38,23683015.33,0.00,0.00
2015-03-01,0.00,-14.41,4432.32,8244.76,25.19,5.94,94.86,1148.93,728.04,0.00,67.27,0.00,887.49,752.17,1.96,58.66,0.00,0.00,5614918.51,7421093.46,760.30,6227.32,54577.01,520625.20,435500.98,0.00,40949.55,857.70,62.91,0.00,323938.17,115636537.47,599974859.30,3417769.20,15556724.49,3059930.92,96912374.21,98863387.90,0.00,7633539.74,0.00,45124327.31,20387580.16,64721.80,2860789.42
2015-04-01,0.00,-13.90,4279.04,7649.12,5.65,1.07,116.00,875.27,621.61,0.00,64.51,0.00,992.24,706.62,6.31,155.77,0.00,0.00,5405959.79,6878869.81,272.41,1114.10,66534.27,404437.89,365369.78,0.00,39244.59,851.38,34.90,0.00,380746.46,127191237.76,267184185.20,178395.08,104889.79,6670990.80,29760722.86,23006858.59,0.00,2052449.87,0.00,40086544.64,22368405.18,242561.47,5284341.66
2015-05-01,0.00,-7.80,4254.88,8413.92,3.43,0.36,140.54,837.20,567.78,0.00,66.59,0.00,1210.02,1042.78,10.71,144.69,0.00,0.00,5394534.70,7553633.07,169.49,295.19,80827.82,394598.10,335605.82,0.00,40544.23,827.10,33.49,0.00,183418.90,131052688.60,282591525.16,116387.35,39266.06,7490134.98,28556267.36,19788046.32,0.00,2065931.19,0.00,40902296.17,29129645.23,362518.90,4520338.40
2015-06-01,0.00,-11.52,4222.33,8718.13,23.69,0.83,218.02,959.80,522.39,0.00,61.29,0.00,1469.31,703.49,10.02,116.89,0.00,0.00,5331279.59,7818824.53,1920.91,892.08,125387.80,442652.69,308821.67,0.00,37349.50,826.76,37.07,0.00,319000.14,149597299.82,304089578.93,677786.64,336234.84,16489908.63,35514136.93,20467265.08,0.00,1913592.58,0.00,53640274.57,26722611.04,353938.79,4792715.16
2015-07-01,0.00,-27.01,4575.32,9360.36,59.06,1.95,254.45,866.38,301.29,0.00,64.62,0.00,1455.58,1067.70,14.78,141.19,0.00,0.00,5775824.96,8382462.50,5445.94,2125.86,146232.35,393517.89,177857.96,0.00,39285.77,822.84,41.92,0.00,914872.15,169436759.38,374897958.46,2337692.90,405681.19,27573703.79,39092640.69,18993476.43,0.00,2530796.42,0.00,58488017.93,40259630.75,539486.76,5661346.74
2015-08-01,0.00,-23.93,4181.20,8816.06,59.47,0.87,249.15,857.03,331.65,0.00,62.67,0.00,1611.85,971.63,16.77,171.31,0.00,0.00,5302804.67,7921941.72,5277.94,893.94,142981.61,388313.82,195899.31,0.00,38036.65,808.76,39.51,0.00,732453.10,151868450.42,335571024.18,2284851.04,290273.55,21742837.82,35972816.75,17143828.37,0.00,2385417.39,0.00,58785368.68,34009245.86,589451.42,6249575.19
2015-09-01,0.00,-18.91,3780.07,8236.76,58.20,0.59,265.17,868.57,270.52,0.00,61.09,0.00,1312.09,748.83,26.02,211.28,0.00,0.00,4820127.53,7407821.28,5269.34,544.91,151048.71,396911.08,158768.54,0.00,37209.46,820.32,52.98,0.00,731961.01,164701203.74,435854445.51,2616003.76,86659.33,17687641.48,46311961.97,21871275.05,0.00,2740212.73,0.00,86758281.51,34725698.28,1113940.54,10229777.50
2015-10-01,0.00,-4.19,4039.59,8359.28,59.76,0.21,212.68,790.50,362.09,0.00,58.63,0.00,938.16,836.04,30.37,385.56,0.00,0.00,5162865.64,7536252.29,5295.80,188.94,122110.33,370780.84,213007.18,0.00,35576.34,836.79,38.99,0.00,106754.30,145703450.58,313486839.95,2195744.81,10582.11,10253899.98,30532928.35,14788536.85,0.00,2138182.70,0.00,47638743.20,29946778.46,1217538.04,16865016.24
2015-11-01,0.00,-8.51,4025.59,8209.17,14.37,1.07,228.95,940.44,616.29,0.00,54.97,0.00,804.73,783.03,33.06,992.37,0.00,0.00,5101876.81,7362954.53,901.69,974.39,131135.57,431232.42,365141.22,0.00,33386.86,804.26,46.54,0.00,296952.76,143440404.67,373173416.84,521006.92,181210.65,12985119.96,42977800.67,33360511.66,0.00,2339394.27,0.00,61436856.26,36252744.35,1729720.39,50416882.40
2015-12-01,0.00,-21.36,4092.39,8688.53,5.90,1.99,301.84,1034.15,635.71,0.00,43.70,0.00,983.69,856.79,33.66,1101.34,0.00,0.00,5180157.90,7781655.14,282.62,1956.04,171824.80,470168.36,379007.42,0.00,26094.81,788.99,52.52,0.00,702671.94,206564275.05,392868795.96,280259.36,451478.72,32027962.58,52808443.66,38677872.99,0.00,1837128.31,0.00,83443342.81,45123815.65,1673530.24,64117290.15
2016-01-01,0.00,-17.20,4235.72,8728.06,28.17,5.07,209.47,897.09,431.56,0.00,57.28,0.00,1322.24,820.63,31.86,1021.36,0.00,0.00,5362518.40,7847197.33,815.44,5306.67,119806.30,436877.59,260926.44,0.00,34956.90,791.64,57.60,0.00,543469.77,203143765.07,437205608.14,1468799.74,1251258.11,21170792.90,55543202.09,50361239.83,0.00,2949939.68,0.00,129510294.77,48413966.59,1720092.23,68617212.83
2016-02-01,0.00,-21.38,4063.50,8739.82,26.23,23.03,142.07,924.90,480.28,0.00,61.32,0.00,1092.14,680.09,37.38,1027.97,0.00,0.00,5113772.57,7866688.48,734.95,24086.63,81187.41,465292.99,290277.03,0.00,37344.11,803.33,73.11,0.00,700606.00,146332747.36,658757123.32,3321611.37,8927575.05,8039031.49,106359046.61,86332481.35,0.00,7036679.06,0.00,114889064.17,33470003.03,1689821.32,77937340.12
2016-03-01,0.00,-40.01,4298.94,8925.97,15.72,11.20,261.09,1025.57,501.62,0.00,54.90,0.00,1141.27,612.82,38.56,913.55,0.00,0.00,5446809.47,8023734.57,429.89,11109.32,148580.55,509329.94,302103.03,0.00,33637.69,815.02,64.49,0.00,1629425.36,204298149.14,493354807.43,1232095.77,2558981.77,21503403.28,96168560.93,52901355.85,0.00,3670899.10,0.00,165175813.58,42525900.94,1976037.61,57836236.61
2016-04-01,0.00,-27.34,4113.01,8110.85,-0.74,63.97,209.01,723.92,556.20,0.00,35.45,0.00,890.75,666.16,39.23,771.05,0.00,0.00,5254420.35,7285664.47,0.00,63446.83,120182.06,379302.70,331904.12,0.00,22607.77,833.21,70.43,0.00,1292004.26,193571250.50,545747119.42,0.00,12704496.61,13731940.00,73560266.53,55575749.52,0.00,2379947.91,0.00,137281277.29,39976189.59,2438973.18,46683138.13
2016-05-01,0.00,-48.70,3764.26,8436.92,-0.32,3.85,278.69,814.27,341.66,0.00,41.46,0.00,1247.38,1298.94,35.01,665.74,0.00,0.00,4817273.54,7626533.30,6.45,3643.64,159252.92,402482.84,201788.57,0.00,26445.96,784.25,67.88,0.00,2119417.51,211026893.10,587580447.51,40403.60,437844.69,29284046.22,63433788.56,34916791.90,0.00,2913267.04,0.00,80750892.29,64803959.29,2270325.41,42651345.05
2016-06-01,0.00,-85.38,3759.49,8878.37,11.28,8.79,353.55,837.22,468.65,0.00,61.31,0.00,1681.79,1020.10,25.04,497.88,0.00,0.00,4777285.89,8025778.33,1384.16,8934.15,202368.83,403186.57,275115.33,0.00,37646.20,783.86,100.17,0.00,3742642.02,354923706.43,847593003.77,892931.85,1740564.84,56850132.27,88806703.98,69337766.59,0.00,5204201.70,0.00,163650563.22,87635751.76,2316002.39,46580120.40
2016-07-01,0.00,-63.04,3659.00,9574.57,10.81,13.83,345.05,768.79,268.46,0.00,70.07,0.00,1738.77,1242.77,31.76,593.61,0.00,0.00,4656160.41,8605954.40,1613.75,14447.03,197657.62,376504.37,162907.49,0.00,42582.40,770.10,81.37,0.00,2337556.72,234848086.20,636072508.31,870334.81,9113842.42,115686773.76,80477229.10,77330025.19,0.00,4292171.86,0.00,140521128.14,107429243.48,1923019.09,45588815.14
2016-08-01,0.00,-17.83,3957.30,9564.85,43.84,1.22,280.49,605.60,126.10,0.00,68.41,0.00,1620.24,999.38,39.21,429.51,0.00,0.00,5037416.12,8596182.27,4457.04,1157.91,161383.37,301480.38,75038.47,0.00,41579.64,802.49,50.53,0.00,612201.66,172419638.51,477062133.23,2156596.36,165443.18,25084302.35,36365375.61,13012298.12,0.00,3247889.31,0.00,83452668.78,38457850.17,1566154.85,17836910.46
2016-09-01,0.00,-11.47,3753.38,8478.72,49.81,1.50,236.29,673.74,176.40,0.00,64.71,0.00,1397.50,839.57,39.09,467.11,0.00,0.00,4785367.07,7600051.09,4834.64,1801.71,135994.42,324903.92,103145.38,0.00,39378.22,803.86,46.89,0.00,385312.89,153779292.93,393056757.44,2318300.59,113430.72,17432314.32,35046904.54,10871351.13,0.00,2988437.47,0.00,67781283.22,35830104.41,1641193.78,20368942.63
2016-10-01,0.00,-19.08,3630.43,7681.14,49.87,0.88,194.32,620.02,170.37,0.00,65.66,0.00,1921.81,1209.54,53.70,630.88,0.00,0.00,4627863.86,6913675.23,4686.44,881.32,111787.27,306564.52,99439.17,0.00,40074.77,746.78,50.53,0.00,855367.30,125200905.82,425051456.09,2713583.98,202400.53,15786418.07,37718797.16,11750908.66,0.00,3559899.65,0.00,81479139.12,45325195.59,2811994.65,29057454.09
2016-11-01,0.00,-23.48,3764.09,7963.31,57.53,1.61,239.80,764.53,265.32,0.00,64.22,0.00,1628.76,910.78,57.16,683.53,0.00,0.00,4808755.53,7168745.94,5004.91,1485.21,138043.23,372352.67,155256.56,0.00,39232.07,774.79,69.48,0.00,979165.32,138494792.21,617001985.60,4004634.96,433966.89,19175529.57,59769192.85,32905067.24,0.00,4480219.02,0.00,113531736.89,38874635.43,6847255.86,52833663.38
2016-12-01,0.00,-17.03,4017.58,8985.23,41.32,3.19,217.65,649.95,121.89,0.00,66.36,0.00,1387.99,884.98,53.94,684.19,0.00,0.00,5151409.20,8073806.54,3235.03,3184.63,125286.70,328249.53,73455.65,0.00,40662.91,807.11,56.44,0.00,700299.23,121885208.25,546368676.18,2748295.43,3378723.61,29434660.74,51497056.35,20033137.56,0.00,4425129.55,0.00,67637512.61,38303430.12,3123438.95,46032125.79
2017-01-01,0.00,-55.24,4025.93,9759.84,15.74,33.62,273.25,1034.55,457.19,0.00,65.47,0.00,818.20,856.63,55.36,685.82,0.00,0.00,5166487.20,8785219.55,366.92,35271.20,156955.13,511600.59,273303.49,0.00,40040.04,830.41,129.82,0.00,2687557.57,251367747.19,1371786453.90,4459839.32,22494182.55,31118685.07,190710181.71,143676636.91,0.00,13071108.53,0.00,100421038.24,60778765.24,5828078.37,103530127.92
2017-02-01,0.00,-51.39,3530.05,8720.61,16.13,41.55,249.52,1039.93,482.87,0.00,57.48,0.00,908.81,820.00,49.80,618.47,0.00,0.00,4527040.71,7832210.93,339.16,43547.56,143371.22,519575.17,286858.35,0.00,35190.93,812.20,204.75,0.00,3920815.90,308384003.19,1865434190.18,3181500.17,40771133.54,89641823.98,245779182.30,222665146.80,0.00,13099261.13,0.00,239895449.44,92845082.04,11920603.64,142503217.18
2017-03-01,0.00,-32.46,3803.38,9343.08,15.16,5.74,275.48,1200.80,435.13,0.00,65.86,0.00,691.70,881.52,51.49,546.98,0.00,0.00,4857156.67,8418293.38,380.05,6093.36,157098.13,592712.05,253705.00,0.00,40207.22,828.84,97.94,0.00,2127321.10,333653326.77,862952311.42,1351317.19,2233720.86,45259193.45,128923561.83,62375558.61,0.00,5742016.62,0.00,82258134.19,79065664.90,5414344.85,63255298.76
2017-04-01,0.00,-23.80,3084.09,8181.54,3.49,0.03,207.83,1057.93,667.39,0.00,62.48,0.00,659.15,662.93,50.85,480.18,0.00,0.00,3688264.56,7366511.36,168.92,57.68,116976.48,526824.91,385158.07,0.00,37990.78,803.09,107.91,0.00,2065336.76,334985210.38,836036025.62,340343.39,6251.04,26760540.84,115614651.66,78718464.48,0.00,5928559.62,0.00,82019101.27,67445047.58,5373249.00,49804025.61
2017-05-01,0.00,-17.94,3104.82,9231.74,5.36,1.26,330.43,1053.81,376.73,0.00,59.21,0.00,1343.23,809.89,45.72,396.80,0.00,0.00,3719019.65,8300639.50,258.23,1662.39,187367.87,514382.79,221293.28,0.00,35744.25,775.36,97.85,0.00,1398883.63,328712222.30,821458093.39,513563.34,217682.27,45123258.63,105722358.27,44263661.03,0.00,5159173.63,0.00,153250819.27,77016141.22,3958161.96,36416720.48
